,Zip,City,State,Latitude,Longitude,2010 Census Population,Distance from Reactor,Reactor_lat,Reactor_lng
4083,74956,Shady Point,OK,35.122751,-94.72058,1905.0,135.86182757357676,35.330898,-93.247162
20224,72651,Midway,AR,36.389590999999996,-92.48025,1206.0,136.55090911903238,35.330898,-93.247162
11906,71972,Vandervoort,AR,34.381056,-94.19716,309.0,136.6758479292572,35.330898,-93.247162
32801,72718,Cave Springs,AR,36.267484,-94.22806,1465.0,136.68593684544726,35.330898,-93.247162
30494,71923,Arkadelphia,AR,34.111837,-93.05585,15637.0,136.71922768856345,35.330898,-93.247162
5698,72540,Guion,AR,35.929689,-91.92631999999999,149.0,136.72953109146198,35.330898,-93.247162
5697,72150,Sheridan,AR,34.31985,-92.39319,12006.0,136.8450835754651,35.330898,-93.247162
10254,72653,Mountain Home,AR,36.329026,-92.35781,28560.0,136.95884308292185,35.330898,-93.247162
9290,72769,Summers,AR,36.027493,-94.50146,1162.0,137.2809820644642,35.330898,-93.247162
17199,72143,Searcy,AR,35.239022,-91.73776,35169.0,137.42637201673688,35.330898,-93.247162
29492,74960,Stilwell,OK,35.815628000000004,-94.65023000000001,13643.0,137.91140065260203,35.330898,-93.247162
28122,72149,Searcy,AR,35.247376,-91.73139,0.0,137.93035404726348,35.330898,-93.247162
30560,71945,Hatfield,AR,34.496472,-94.3691,1437.0,138.15051977423204,35.330898,-93.247162
19084,65761,Theodosia,AR,36.489216,-92.69301,1180.0,138.17279526882928,35.330898,-93.247162
19083,65761,Theodosia,AR,36.489216,-92.69301,93.0,138.17279526882928,35.330898,-93.247162
15302,65681,Lampe,MO,36.561455,-93.46715,2345.0,138.30057114809847,35.330898,-93.247162
17440,72132,Redfield,AR,34.443452,-92.1854,3242.0,138.30373441935637,35.330898,-93.247162
4588,72661,Oakland,AR,36.459703000000005,-92.60271,580.0,138.33377765338557,35.330898,-93.247162
27679,72083,Keo,AR,34.604268,-92.01479,237.0,138.38359839030093,35.330898,-93.247162
20430,72732,Garfield,AR,36.434311,-93.96045,4716.0,138.5462878248178,35.330898,-93.247162
21403,72084,Leola,AR,34.17618,-92.65463000000001,1229.0,139.38647171020065,35.330898,-93.247162
2985,65627,Cedarcreek,MO,36.569846999999996,-93.01139,460.0,139.43358726359403,35.330898,-93.247162
8189,72534,Floral,AR,35.588978999999995,-91.74043,1320.0,139.49260988939113,35.330898,-93.247162
14269,71962,Okolona,AR,34.072187,-93.33704,792.0,140.24722481773335,35.330898,-93.247162
9211,74955,Sallisaw,OK,35.467031,-94.78647,15344.0,140.38303266232273,35.330898,-93.247162
20409,72079,Jefferson,AR,34.401717,-92.20272,786.0,140.5946158711663,35.330898,-93.247162
24403,72550,Locust Grove,AR,35.710614,-91.7639,985.0,140.7643500542931,35.330898,-93.247162
15019,71958,Murfreesboro,AR,34.118589,-93.69400999999999,2525.0,140.89633201590672,35.330898,-93.247162
4123,72068,Higginson,AR,35.169853,-91.70833,424.0,140.92063019207234,35.330898,-93.247162
8351,65641,Eagle Rock,MO,36.536324,-93.73134,1250.0,140.99145919725035,35.330898,-93.247162
17438,71940,Delight,AR,34.082845,-93.51733,1652.0,141.00149633951253,35.330898,-93.247162
26936,65658,Golden,MO,36.557301,-93.64371,1131.0,141.00861629930202,35.330898,-93.247162
12318,65672,Hollister,MO,36.600309,-93.23552,9048.0,141.20026326296238,35.330898,-93.247162
22077,72566,Pineville,AR,36.186879,-92.08691,624.0,141.5340349017706,35.330898,-93.247162
468,74930,Bokoshe,OK,35.184593,-94.79751999999999,2155.0,141.7488742337245,35.330898,-93.247162
15814,71999,Arkadelphia,AR,34.055486,-93.189406,706.0,141.962153787429,35.330898,-93.247162
8757,71998,Arkadelphia,AR,34.055486,-93.189406,321.0,141.962153787429,35.330898,-93.247162
467,65679,Kirbyville,MO,36.603318,-93.11007,2704.0,142.06808765725978,35.330898,-93.247162
29327,74965,Westville,OK,35.998632,-94.59266,5170.0,142.47709552580775,35.330898,-93.247162
27345,72556,Melbourne,AR,36.035962,-91.92696,3375.0,142.7459612985374,35.330898,-93.247162
6083,74931,Bunch,OK,35.690088,-94.76307,1411.0,142.94827626564467,35.330898,-93.247162
9614,65747,Shell Knob,MO,36.587559000000006,-93.58793,3746.0,143.10533440449785,35.330898,-93.247162
13449,72528,Dolph,AR,36.245162,-92.12961999999999,65.0,143.2072680181783,35.330898,-93.247162
9841,72082,Kensett,AR,35.233947,-91.67048,1935.0,143.5644961030665,35.330898,-93.247162
16527,74945,Marble City,OK,35.595915000000005,-94.8089,497.0,144.52230903842982,35.330898,-93.247162
7764,72081,Judsonia,AR,35.319143,-91.65148,7798.0,144.81370941562645,35.330898,-93.247162
28525,72585,Wideman,AR,36.170390999999995,-92.02036,216.0,144.8541458498048,35.330898,-93.247162
8018,74939,Hodgen,OK,34.712466,-94.65008,1455.0,145.1271271727154,35.330898,-93.247162
3511,72712,Bentonville,AR,36.362525,-94.23308,40933.0,145.14877099814458,35.330898,-93.247162
8995,71922,Antoine,AR,34.033062,-93.42614,129.0,145.28325046478113,35.330898,-93.247162
517,65729,Pontiac,MO,36.525433,-92.59234000000001,36.0,145.36873559141313,35.330898,-93.247162
518,65729,Pontiac,MO,36.525433,-92.59234000000001,228.0,145.36873559141313,35.330898,-93.247162
11491,65686,Kimberling City,MO,36.631009999999996,-93.43392,4920.0,145.58485354970074,35.330898,-93.247162
10421,72517,Brockwell,AR,36.126021,-91.96619,487.0,145.60156855812514,35.330898,-93.247162
15609,65616,Branson,MO,36.64417,-93.25668,24284.0,146.0775370135883,35.330898,-93.247162
1922,65744,Rueter,MO,36.614975,-92.89513000000001,142.0,146.30049081539286,35.330898,-93.247162
23070,72531,Elizabeth,AR,36.317264,-92.17314,800.0,146.35149809722648,35.330898,-93.247162
3560,71937,Cove,AR,34.398483,-94.39398,2026.0,147.3433415619227,35.330898,-93.247162
21666,72761,Siloam Springs,AR,36.179905,-94.50208,21211.0,147.47363564240257,35.330898,-93.247162
10869,65731,Powersite,MO,36.655356,-93.12274000000001,281.0,147.74411886181045,35.330898,-93.247162
9434,65745,Seligman,MO,36.530992,-93.95233,2693.0,147.82379542139623,35.330898,-93.247162
2281,72526,Cushman,AR,35.873117,-91.7544,154.0,147.8603527754287,35.330898,-93.247162
17929,72527,Desha,AR,35.733939,-91.68913,583.0,147.98071559062177,35.330898,-93.247162
17784,74941,Keota,OK,35.26773,-94.87609,2713.0,148.0386101417521,35.330898,-93.247162
32772,72719,Centerton,AR,36.36157,-94.29398,8975.0,148.492922186321,35.330898,-93.247162
23411,65676,Isabella,MO,36.569901,-92.62804,472.0,148.66144353192504,35.330898,-93.247162
6887,72751,Pea Ridge,AR,36.460576,-94.13334,6434.0,148.87676862443456,35.330898,-93.247162
2195,74966,Wister,OK,34.943609,-94.81453,3719.0,148.93339319189948,35.330898,-93.247162
24174,72568,Pleasant Plains,AR,35.561834000000005,-91.62566,1662.0,149.15792699153474,35.330898,-93.247162
8605,65680,Kissee Mills,MO,36.660582,-93.01608,1201.0,149.35517203615993,35.330898,-93.247162
21152,72046,England,AR,34.53785,-91.92159000000001,4470.0,149.63663289284355,35.330898,-93.247162
13450,71833,Dierks,AR,34.152505,-94.03786,2280.0,149.6747511225983,35.330898,-93.247162
13096,72024,Carlisle,AR,34.776306,-91.74635,3777.0,149.93111047797981,35.330898,-93.247162
2194,72544,Henderson,AR,36.388751,-92.20206,636.0,150.73232237319905,35.330898,-93.247162
19837,72561,Mount Pleasant,AR,35.959567,-91.76948,981.0,150.76223143782892,35.330898,-93.247162
7187,72734,Gentry,AR,36.269478,-94.46137,7322.0,151.3171920119779,35.330898,-93.247162
28682,65737,Reeds Spring,MO,36.693007,-93.37153,8413.0,151.91976376533995,35.330898,-93.247162
30886,72537,Gamaliel,AR,36.428401,-92.23701,805.0,152.28157984091575,35.330898,-93.247162
12550,72168,Tucker,AR,34.434204,-91.98585,1834.0,152.29024525054825,35.330898,-93.247162
8217,71973,Wickes,AR,34.302177,-94.35083,1424.0,152.47867259896339,35.330898,-93.247162
17352,74964,Watts,OK,36.114272,-94.6335,2834.0,152.52530667692233,35.330898,-93.247162
12387,72515,Bexar,AR,36.293095,-92.0417,63.0,152.5664236352194,35.330898,-93.247162
22786,72037,Coy,AR,34.541185,-91.87576700000001,28.0,152.8159655702615,35.330898,-93.247162
13984,72573,Sage,AR,36.058198,-91.80836,278.0,153.08973041480283,35.330898,-93.247162
2882,72060,Griffithville,AR,35.091184000000005,-91.58451,666.0,153.43187345438903,35.330898,-93.247162
539,65653,Forsyth,MO,36.706492,-93.11171,5708.0,153.49153141728712,35.330898,-93.247162
3596,72714,Bella Vista,AR,36.458040999999994,-94.23550999999999,11880.0,153.78092673100957,35.330898,-93.247162
7745,65740,Rockaway Beach,MO,36.713014,-93.16335,3405.0,153.9172961061867,35.330898,-93.247162
30712,72501,Batesville,AR,35.781079999999996,-91.63835,25099.0,153.9510643017435,35.330898,-93.247162
23998,72565,Oxford,AR,36.204582,-91.92355,999.0,153.99045161649843,35.330898,-93.247162
18925,72010,Bald Knob,AR,35.321261,-91.54989,6577.0,154.0285715834543,35.330898,-93.247162
19589,72623,Clarkridge,AR,36.484192,-92.29736,648.0,154.1993112482106,35.330898,-93.247162
15795,71725,Carthage,AR,34.058223999999996,-92.56519,555.0,154.68822534449112,35.330898,-93.247162
30337,74949,Muse,OK,34.669198,-94.75729,308.0,156.03937665636826,35.330898,-93.247162
16031,72584,Violet Hill,AR,36.136468,-91.82757,568.0,156.38581027311554,35.330898,-93.247162
9805,74935,Fanshawe,OK,34.951143,-94.90420999999999,174.0,156.52465674637463,35.330898,-93.247162
18959,72057,Grapevine,AR,34.14741,-92.31641,1070.0,156.734806196418,35.330898,-93.247162
8341,72571,Rosie,AR,35.643961,-91.55966,369.0,156.74832992983733,35.330898,-93.247162
7744,65624,Cape Fair,MO,36.725025,-93.50573,1577.0,156.8029881405706,35.330898,-93.247162
21782,72722,Decatur,AR,36.3389,-94.46394000000001,3138.0,156.87257608101945,35.330898,-93.247162
1318,72739,Hiwasse,AR,36.437635,-94.33046999999999,473.0,157.11200570653784,35.330898,-93.247162
25198,74427,Cookson,OK,35.700818,-94.92551999999999,1383.0,157.42181310871106,35.330898,-93.247162
22002,74962,Vian,OK,35.543155,-94.96628,5092.0,157.5714177156769,35.330898,-93.247162
21476,74471,Welling,OK,35.837827000000004,-94.87402,1800.0,157.59310444745844,35.330898,-93.247162
18255,72139,Russell,AR,35.36083,-91.50875,216.0,157.7546521854958,35.330898,-93.247162
18609,71944,Grannis,AR,34.24238,-94.35535,773.0,157.81894794860017,35.330898,-93.247162
303,65759,Taneyville,MO,36.739739,-93.02965,1423.0,157.9215669232448,35.330898,-93.247162
23644,71743,Gurdon,AR,33.913838,-93.13855,4090.0,157.9325196413582,35.330898,-93.247162
13138,72152,Sherrill,AR,34.352844,-91.98078000000001,429.0,158.7425630642368,35.330898,-93.247162
8589,71602,White Hall,AR,34.261359000000006,-92.09591999999999,17982.0,158.77429424655514,35.330898,-93.247162
16517,65762,Thornfield,MO,36.681335,-92.66205,441.0,159.16724074624022,35.330898,-93.247162
32753,74957,Smithville,OK,34.503213,-94.67156999999999,1170.0,159.22493618309434,35.330898,-93.247162
20054,65614,Bradleyville,MO,36.734544,-92.89941999999999,591.0,159.2293892214754,35.330898,-93.247162
20461,65772,Washburn,MO,36.619334,-94.01825,2158.0,159.23451004668973,35.330898,-93.247162
30577,72538,Gepp,AR,36.427702000000004,-92.11109,432.0,159.26600206572127,35.330898,-93.247162
17270,72715,Bella Vista,AR,36.472567,-94.31606,15051.0,159.37350761161989,35.330898,-93.247162
24825,74963,Watson,OK,34.37769,-94.55278,608.0,159.5062001251745,35.330898,-93.247162
31605,71852,Nashville,AR,33.985613,-93.85214,10102.0,159.54401728793312,35.330898,-93.247162
12329,74944,Mccurtain,OK,35.127447,-94.98545,1272.0,159.54857621735417,35.330898,-93.247162
12317,65655,Gainesville,MO,36.606281,-92.43342,3186.0,159.65639466715945,35.330898,-93.247162
12558,65625,Cassville,MO,36.681589,-93.85105,8328.0,159.76049338504623,35.330898,-93.247162
19156,72577,Sidney,AR,36.033231,-91.70461,700.0,159.7651150284232,35.330898,-93.247162
15287,74457,Proctor,OK,36.053046,-94.7768,608.0,159.82959404053258,35.330898,-93.247162
32207,65771,Walnut Shade,MO,36.773538,-93.21226999999999,1398.0,160.4952773122627,35.330898,-93.247162
6379,71847,McCaskill,AR,33.920355,-93.63750999999999,673.0,160.91058825499738,35.330898,-93.247162
13537,65656,Galena,MO,36.771898,-93.48394,4929.0,161.6901675479355,35.330898,-93.247162
9915,65766,Udall,MO,36.545211,-92.25803,105.0,161.79463335977528,35.330898,-93.247162
2193,71841,Gillham,AR,34.163393,-94.3049,913.0,161.89049778673348,35.330898,-93.247162
15931,72736,Gravette,AR,36.412233,-94.45226,6208.0,162.06044285367778,35.330898,-93.247162
30240,72040,Des Arc,AR,34.955641,-91.52399,2867.0,162.19018338883592,35.330898,-93.247162
5294,71763,Sparkman,AR,33.91855,-92.80484,1666.0,162.22763123827508,35.330898,-93.247162
20096,74451,Park Hill,OK,35.742956,-94.96736999999999,4283.0,162.30303175220564,35.330898,-93.247162
3460,72020,Bradford,AR,35.461797999999995,-91.46353,4295.0,162.37487432187785,35.330898,-93.247162
2798,72064,Hazen,AR,34.781079,-91.59288000000001,2451.0,162.56418851004113,35.330898,-93.247162
19371,72072,Humnoke,AR,34.516932000000004,-91.76501999999999,544.0,162.68595455813912,35.330898,-93.247162
25500,72587,Wiseman,AR,36.226478,-91.82045,134.0,162.77964264946692,35.330898,-93.247162
3911,72536,Franklin,AR,36.155896999999996,-91.75644,429.0,162.88487493930464,35.330898,-93.247162
20406,74577,Whitesboro,OK,34.689854,-94.8558,271.0,162.97347036029547,35.330898,-93.247162
29724,74338,Colcord,OK,36.227439000000004,-94.67798,5480.0,163.1375188951445,35.330898,-93.247162
27462,72583,Viola,AR,36.400178000000004,-91.98711,1679.0,164.45442905608235,35.330898,-93.247162
10179,74942,Leflore,OK,34.898768,-94.98141,193.0,164.94803059906067,35.330898,-93.247162
9914,65647,Exeter,MO,36.690296999999994,-93.98011,2347.0,164.95939946489676,35.330898,-93.247162
27037,65730,Powell,MO,36.618869000000004,-94.156,196.0,164.9717336036446,35.330898,-93.247162
30801,72553,Magness,AR,35.698168,-91.48003,69.0,165.1220877033852,35.330898,-93.247162
11915,72165,Thida,AR,35.594246000000005,-91.45052,111.0,165.38093959000565,35.330898,-93.247162
9554,71825,Blevins,AR,33.867903000000005,-93.57136,645.0,165.41337596916642,35.330898,-93.247162
1546,65609,Bakersfield,MO,36.527558,-92.14775999999999,778.0,165.89385632093808,35.330898,-93.247162
28021,65630,Chestnutridge,MO,36.829356,-93.20340999999999,310.0,166.71962611017,35.330898,-93.247162
30334,72564,Oil Trough,AR,35.623263,-91.44076,546.0,166.82109227600034,35.330898,-93.247162
8247,64856,Pineville,MO,36.571849,-94.28956,4251.0,166.91675185048078,35.330898,-93.247162
8794,71772,Whelen Springs,AR,33.832537,-93.1238,34.0,167.04484099419633,35.330898,-93.247162
6153,65715,Noble,MO,36.733415,-92.58195,92.0,167.08201151811073,35.330898,-93.247162
23323,65760,Tecumseh,MO,36.606891999999995,-92.26753000000001,739.0,167.09304313535105,35.330898,-93.247162
26041,72512,Horseshoe Bend,AR,36.225645,-91.75019,2234.0,167.78417154854648,35.330898,-93.247162
12768,71603,Pine Bluff,AR,34.189398,-92.04495,34343.0,167.89547530916326,35.330898,-93.247162
14669,72579,Sulphur Rock,AR,35.785607,-91.47502,1287.0,168.1418949789264,35.330898,-93.247162
959,72747,Maysville,AR,36.381787,-94.58854000000001,152.0,168.1817510432148,35.330898,-93.247162
9034,65623,Butterfield,MO,36.749457,-93.90647,36.0,168.55953196337913,35.330898,-93.247162
7834,72768,Sulphur Springs,AR,36.484548,-94.46911,1306.0,169.06862110249162,35.330898,-93.247162
13538,65754,Spokane,MO,36.850549,-93.30941999999999,950.0,169.1231179484707,35.330898,-93.247162
26633,65657,Garrison,MO,36.839078,-93.00809,94.0,169.1252940257782,35.330898,-93.247162
24808,71601,Pine Bluff,AR,34.215648,-91.98841,17327.0,169.1555120641913,35.330898,-93.247162
28341,74464,Tahlequah,OK,35.923658,-94.97185,30111.0,169.29241120793128,35.330898,-93.247162
5338,74347,Kansas,OK,36.19,-94.79595,2593.0,169.32788182172246,35.330898,-93.247162
20504,71855,Ozan,AR,33.865305,-93.7512,708.0,169.42326308705773,35.330898,-93.247162
5960,74943,Lequire,OK,35.077265000000004,-95.08613000000001,112.0,169.4985877555941,35.330898,-93.247162
15927,74435,Gore,OK,35.566657,-95.09626999999999,3185.0,169.58770634718638,35.330898,-93.247162
23608,72521,Cave City,AR,35.956342,-91.53548,4814.0,169.6389502153984,35.330898,-93.247162
27797,71857,Prescott,AR,33.806886,-93.36595,5894.0,169.8643457053328,35.330898,-93.247162
19374,72562,Newark,AR,35.725631,-91.42605,2238.0,170.59451512465083,35.330898,-93.247162
3096,72532,Evening Shade,AR,36.088921,-91.59919000000001,1712.0,171.05787125469436,35.330898,-93.247162
26058,65773,Wasola,MO,36.757025,-92.53414000000001,711.0,171.0978639050853,35.330898,-93.247162
12115,72576,Salem,AR,36.359511,-91.83303000000001,3868.0,171.30589927141736,35.330898,-93.247162
29841,72522,Charlotte,AR,35.819494,-91.45128000000001,405.0,171.31691582401862,35.330898,-93.247162
26546,72006,Augusta,AR,35.251768,-91.35603,2603.0,171.91599066869767,35.330898,-93.247162
31872,65728,Ponce De Leon,MO,36.87478,-93.34371,76.0,171.9447651095593,35.330898,-93.247162
29804,65784,Zanoni,MO,36.695557,-92.32949,34.0,172.79023140122473,35.330898,-93.247162
19258,72175,Wabbaseka,AR,34.351954,-91.77681,354.0,172.8368241169493,35.330898,-93.247162
9435,65755,Squires,MO,36.802445,-92.62563,519.0,172.9552032339966,35.330898,-93.247162
23457,71846,Lockesburg,AR,33.961768,-94.14716999999999,2652.0,173.12827616715322,35.330898,-93.247162
19052,74470,Webbers Falls,OK,35.490035999999996,-95.15158000000001,1693.0,173.54680234925831,35.330898,-93.247162
19614,64861,Rocky Comfort,MO,36.712525,-94.14484,1179.0,173.602396790925,35.330898,-93.247162
2211,65626,Caulfield,MO,36.610463,-92.14245,1637.0,173.62335185936118,35.330898,-93.247162
10874,74462,Stigler,OK,35.272967,-95.16328,7875.0,174.05542032964155,35.330898,-93.247162
9240,74563,Red Oak,OK,34.948771,-95.1037,2042.0,174.13115093418787,35.330898,-93.247162
20206,65734,Purdy,MO,36.795164,-93.94164,3497.0,174.42858011217447,35.330898,-93.247162
12769,72041,De Valls Bluff,AR,34.745671,-91.46945,1457.0,174.49158587007102,35.330898,-93.247162
3782,65777,Moody,MO,36.524268,-91.98863,328.0,174.54941171439702,35.330898,-93.247162
7742,64874,Wheaton,MO,36.760346999999996,-94.05456,760.0,174.79156986519698,35.330898,-93.247162
17092,64854,Noel,MO,36.547736,-94.47579,4170.0,174.8150817326814,35.330898,-93.247162
31689,71832,De Queen,AR,34.038226,-94.33596999999999,11253.0,174.90038985554136,35.330898,-93.247162
14096,71851,Mineral Springs,AR,33.859173,-93.92692,2241.0,175.13124714844582,35.330898,-93.247162
11724,74724,Bethel,OK,34.402346,-94.79763,377.0,175.17971452011037,35.330898,-93.247162
5959,74368,Twin Oaks,OK,36.208220000000004,-94.85945,117.0,175.19588078698035,35.330898,-93.247162
8781,72017,Biscoe,AR,34.864607,-91.40408000000001,726.0,175.56248612573674,35.330898,-93.247162
24150,65629,Chadwick,MO,36.897807,-93.00081999999999,574.0,175.68682842300916,35.330898,-93.247162
16213,74571,Talihina,OK,34.729815,-95.03625,3765.0,176.12968610902809,35.330898,-93.247162
26728,65618,Brixey,MO,36.755168,-92.38351,148.0,176.43654567164705,35.330898,-93.247162
11313,72539,Glencoe,AR,36.327307,-91.72234,253.0,176.60959492342147,35.330898,-93.247162
2062,65633,Crane,MO,36.901928999999996,-93.53989,4131.0,176.71365420780364,35.330898,-93.247162
26346,72578,Sturkie,AR,36.479925,-91.8863,212.0,177.1021638350921,35.330898,-93.247162
1980,65669,Highlandville,MO,36.923066999999996,-93.30696,2031.0,177.1781470821772,35.330898,-93.247162
15964,72513,Ash Flat,AR,36.24564,-91.63703000000001,2856.0,177.36021487090943,35.330898,-93.247162
23570,74549,Honobia,OK,34.536633,-94.93507,76.0,177.46508589797855,35.330898,-93.247162
16592,72073,Humphrey,AR,34.396301,-91.66201,1139.0,178.14186114142868,35.330898,-93.247162
32449,71652,Kingsland,AR,33.914079,-92.33251,1159.0,178.4477494451881,35.330898,-93.247162
7447,74734,Eagletown,OK,34.138965,-94.55407,1087.0,178.45682025029043,35.330898,-93.247162
21170,64847,Lanagan,MO,36.610409999999995,-94.4509,437.0,178.873202684318,35.330898,-93.247162
14671,74423,Braggs,OK,35.668132,-95.18581999999999,872.0,179.5134689256025,35.330898,-93.247162
21939,71862,Washington,AR,33.761309000000004,-93.71273000000001,771.0,179.71931734678216,35.330898,-93.247162
